hour,avg_LinkedIn
2016-05-10 21,22.714285714285715
2016-05-15 04,1.5714285714285714
2016-05-15 09,0.42857142857142855
2016-03-23 17,6.586206896551724
2016-04-03 18,3.6666666666666665
2016-05-02 07,6.333333333333333
2016-05-15 05,21.916666666666668
2016-05-19 13,-0.3333333333333333
2016-05-25 19,11.45
2016-05-27 22,1.25
2016-05-30 18,12.517241379310345
2016-03-22 17,5.703703703703703
2016-03-29 05,7.75
2016-05-04 21,6.733333333333333
2016-05-26 01,22.857142857142858
2016-03-22 05,5.0
2016-04-06 18,9.0
2016-04-24 07,10.5
2016-04-25 11,6.1
2016-04-29 00,16.272727272727273
2016-05-08 14,34.8
2016-05-13 01,3.1785714285714284
2016-05-17 10,15.285714285714286
2016-03-23 06,7.0625
2016-03-25 11,32.76923076923077
2016-04-01 19,15.26086956521739
2016-04-11 13,9.892857142857142
2016-04-14 16,44.32
2016-05-01 20,7.5
2016-05-07 12,4.1
2016-05-18 01,4.95
2016-03-23 15,43.705882352941174
2016-03-25 14,6.0625
2016-04-04 23,43.666666666666664
2016-04-10 11,81.33333333333333
2016-04-13 21,4.0
2016-04-21 14,23.233333333333334
2016-04-23 23,4.636363636363637
2016-04-25 00,43.9
2016-04-25 16,17.09090909090909
2016-05-07 10,2.090909090909091
2016-04-05 03,5.333333333333333
2016-04-19 21,7.0
2016-04-22 13,8.923076923076923
2016-04-27 16,28.0
2016-05-09 17,3.0476190476190474
2016-03-29 12,0.26666666666666666
2016-03-31 10,6.851851851851852
2016-04-03 13,0.6666666666666666
2016-04-07 07,9.571428571428571
2016-04-14 09,29.64
2016-04-17 01,3.8
2016-04-17 18,0.16666666666666666
2016-04-18 18,6.090909090909091
2016-05-06 06,0.0
2016-05-18 21,13.25
2016-03-23 14,8.304347826086957
2016-03-29 17,23.88888888888889
2016-03-29 21,7.153846153846154
2016-03-30 04,25.545454545454547
2016-04-05 19,19.2
2016-05-13 08,1.5333333333333334
2016-05-20 15,24.875
2016-05-30 10,12.722222222222221
2016-04-03 15,23.1
2016-04-07 16,9.59375
2016-04-08 16,9.807692307692308
2016-04-10 10,5.857142857142857
2016-04-14 06,5.2
2016-05-02 23,24.055555555555557
2016-05-08 10,52.875
2016-05-09 10,5.466666666666667
2016-05-11 23,3.0
2016-05-14 20,21.571428571428573
2016-03-30 14,2.8461538461538463
2016-04-09 12,0.75
2016-04-12 19,36.93103448275862
2016-04-18 03,4.555555555555555
2016-04-22 23,8.357142857142858
2016-04-26 00,45.89655172413793
2016-04-28 13,31.483870967741936
2016-05-05 07,34.916666666666664
2016-05-09 03,2.7857142857142856
2016-05-10 10,12.571428571428571
2016-05-13 07,6.166666666666667
2016-05-17 14,16.58823529411765
2016-05-20 13,3.5625
2016-05-27 23,1.25
2016-03-29 07,7.416666666666667
2016-04-03 02,56.2
2016-04-13 16,6.409090909090909
2016-04-28 03,5.333333333333333
2016-05-01 06,10.7
2016-05-03 00,3.0
2016-05-17 16,5.04
2016-05-20 14,2.8947368421052633
2016-05-29 09,2.4545454545454546
2016-05-31 03,6.0
2016-03-27 15,-0.3333333333333333
2016-04-01 14,7.68
2016-04-11 20,13.272727272727273
2016-04-18 23,3.764705882352941
2016-04-23 22,10.583333333333334
2016-04-26 04,0.25
2016-04-28 07,31.266666666666666
2016-05-09 05,0.9333333333333333
2016-05-14 14,70.0
2016-05-21 08,2.4444444444444446
2016-03-26 05,1.0
2016-04-11 01,19.142857142857142
2016-05-01 15,2.2
2016-05-03 18,22.647058823529413
2016-05-09 07,8.076923076923077
2016-05-11 21,14.214285714285714
2016-05-12 05,3.2857142857142856
2016-05-22 02,0.5
2016-04-11 22,1.875
2016-04-13 17,17.65
2016-04-14 07,5.444444444444445
2016-04-27 01,2.6153846153846154
2016-05-13 15,14.458333333333334
2016-05-17 23,0.5384615384615384
2016-03-22 08,1.5
2016-04-01 23,9.76
2016-04-18 00,8.310344827586206
2016-04-21 05,3.25
2016-04-29 12,19.176470588235293
2016-04-30 20,0.23076923076923078
2016-05-05 09,3.1666666666666665
2016-05-20 12,5.111111111111111
2016-05-23 03,2.6875
2016-05-27 02,3.0
2016-05-29 06,1.5714285714285714
2016-03-31 15,4.409090909090909
2016-04-02 04,10.166666666666666
2016-04-09 03,5.0
2016-04-16 15,1.5333333333333334
2016-04-29 18,6.0
2016-05-01 09,2.4
2016-05-14 21,9.166666666666666
2016-05-20 00,29.482758620689655
2016-04-10 00,10.785714285714286
2016-04-12 05,8.8
2016-04-12 18,4.066666666666666
2016-04-19 15,24.5625
2016-04-20 19,10.466666666666667
2016-04-26 10,14.2
2016-04-30 10,3.125
2016-05-13 13,12.857142857142858
2016-03-22 14,4.5
2016-03-31 21,5.153846153846154
2016-04-02 06,2.3333333333333335
2016-04-09 23,2.4
2016-04-11 05,10.0
2016-04-14 08,8.071428571428571
2016-04-22 03,6.75
2016-04-22 11,3.8076923076923075
2016-04-26 02,50.857142857142854
2016-05-17 06,2.9
2016-05-30 17,8.0
2016-03-25 20,1.9090909090909092
2016-03-26 11,0.3333333333333333
2016-04-10 01,18.0
2016-04-11 07,4.2
2016-04-24 03,0.3333333333333333
2016-04-25 21,44.0
2016-04-30 06,3.642857142857143
2016-05-10 20,5.590909090909091
2016-05-15 01,12.333333333333334
2016-05-26 04,7.153846153846154
2016-05-30 13,20.0
2016-03-27 06,-0.75
2016-03-31 00,8.675675675675675
2016-04-02 00,7.314285714285714
2016-04-04 18,30.25
2016-04-09 10,3.0
2016-04-21 03,4.833333333333333
2016-05-01 14,0.6666666666666666
2016-05-12 15,28.896551724137932
2016-05-26 17,4.533333333333333
2016-04-02 19,22.833333333333332
2016-04-12 12,3.5833333333333335
2016-04-17 15,3.5
2016-04-25 09,1.1111111111111112
2016-04-26 23,12.181818181818182
2016-05-20 11,2.7777777777777777
2016-05-29 08,0.5
2016-04-09 17,12.75
2016-04-22 01,0.0
2016-04-26 08,2.0
2016-05-02 19,71.06666666666666
2016-05-29 22,12.0
2016-03-22 20,1.8888888888888888
2016-04-01 09,2.857142857142857
2016-04-20 11,15.285714285714286
2016-05-11 14,6.846153846153846
2016-05-30 06,0.2
2016-04-03 00,46.785714285714285
2016-04-06 05,6.3
2016-04-10 18,1.875
2016-04-20 23,12.882352941176471
2016-04-25 08,2.1666666666666665
2016-05-22 11,0.6923076923076923
2016-03-23 11,3.7142857142857144
2016-03-26 13,2.3333333333333335
2016-04-01 10,8.238095238095237
2016-04-15 11,22.61111111111111
2016-05-24 18,1.0952380952380953
2016-05-28 04,4.333333333333333
2016-04-02 01,2.6363636363636362
2016-04-05 06,43.1764705882353
2016-04-23 03,0.0
2016-04-23 16,1.75
2016-04-24 18,23.8
2016-05-02 15,47.10526315789474
2016-05-04 03,2.6
2016-05-05 14,21.962962962962962
2016-05-12 04,5.181818181818182
2016-05-20 16,22.1875
2016-05-21 14,36.18181818181818
2016-03-31 20,7.846153846153846
2016-04-05 04,0.8333333333333334
2016-04-08 03,7.125
2016-04-10 09,-0.14285714285714285
2016-04-21 20,6.142857142857143
2016-04-26 01,2.75
2016-04-26 14,12.16
2016-05-01 11,7.444444444444445
2016-05-01 19,11.0
2016-05-11 02,11.8
2016-05-12 01,2.3636363636363638
2016-05-12 02,13.0
2016-05-13 09,6.666666666666667
2016-05-13 21,1.25
2016-05-19 04,10.666666666666666
2016-05-22 09,5.555555555555555
2016-03-21 19,11.952380952380953
2016-03-22 07,13.2
2016-03-23 16,7.851851851851852
2016-03-25 23,10.444444444444445
2016-04-11 14,11.048780487804878
2016-04-14 22,3.896551724137931
2016-04-18 16,35.25
2016-04-30 07,-0.5454545454545454
2016-05-10 08,5.421052631578948
2016-05-10 17,1.6153846153846154
2016-05-20 05,7.769230769230769
2016-05-22 04,0.0
2016-05-29 00,2.0
2016-05-29 17,0.6363636363636364
2016-04-12 04,9.0
2016-04-18 22,6.166666666666667
2016-04-29 16,24.8
2016-04-30 08,0.0
2016-05-23 01,11.363636363636363
2016-05-27 14,9.461538461538462
2016-03-25 12,22.72222222222222
2016-03-28 01,13.875
2016-03-30 10,5.75
2016-03-30 11,8.3125
2016-03-31 14,18.071428571428573
2016-04-02 15,8.333333333333334
2016-04-06 02,10.75
2016-04-08 07,1.8823529411764706
2016-04-15 08,10.181818181818182
2016-04-19 17,14.11111111111111
2016-04-28 06,-0.11764705882352941
2016-05-12 10,1.8181818181818181
2016-05-16 00,5.434782608695652
2016-05-17 07,29.53846153846154
2016-05-24 15,68.6842105263158
2016-05-25 20,7.666666666666667
2016-05-30 00,2.8181818181818183
2016-03-25 05,1.6
2016-03-30 06,0.05263157894736842
2016-04-22 02,37.36363636363637
2016-05-29 19,2.1666666666666665
2016-04-05 07,1.5
2016-04-17 13,4.777777777777778
2016-04-17 19,8.777777777777779
2016-04-21 23,25.466666666666665
2016-04-24 17,1.6
2016-05-14 01,9.333333333333334
2016-05-23 11,21.551724137931036
2016-05-26 19,2.380952380952381
2016-05-28 17,2.8
2016-03-22 04,3.0
2016-03-30 17,169.09677419354838
2016-04-04 07,1.6923076923076923
2016-04-06 08,24.555555555555557
2016-04-09 05,0.7142857142857143
2016-04-12 06,2.625
2016-04-15 13,5.2
2016-04-18 17,3.8
2016-04-20 18,15.529411764705882
2016-04-21 09,0.7142857142857143
2016-04-23 04,0.14285714285714285
2016-05-15 23,1.125
2016-05-16 13,5.483870967741935
2016-05-22 23,8.705882352941176
2016-05-23 06,2.52
2016-05-24 19,14.590909090909092
2016-05-26 22,20.210526315789473
2016-05-29 21,2.3333333333333335
2016-04-01 03,3.8333333333333335
2016-04-07 12,4.6875
2016-04-22 22,4.5
2016-04-25 14,44.8
2016-05-04 14,10.421052631578947
2016-05-07 09,3.5714285714285716
2016-05-16 07,0.5555555555555556
2016-05-24 04,0.25
2016-05-25 22,13.357142857142858
2016-04-27 23,1.5294117647058822
2016-04-06 13,30.875
2016-04-15 10,11.0
2016-05-02 03,4.875
2016-05-14 09,44.142857142857146
2016-05-19 20,2.2
2016-05-22 17,15.083333333333334
2016-03-27 18,7.75
2016-03-28 06,1.1
2016-03-31 16,16.761904761904763
2016-04-05 22,9.375
2016-04-14 13,5.741935483870968
2016-04-16 06,21.428571428571427
2016-04-30 03,2.0
2016-05-13 04,78.125
2016-05-16 18,7.315789473684211
2016-05-30 04,4.875
2016-03-26 09,11.666666666666666
2016-03-30 02,23.285714285714285
2016-04-04 17,9.333333333333334
2016-04-10 13,1.0909090909090908
2016-05-14 07,0.0
2016-05-16 08,6.714285714285714
2016-05-24 22,9.733333333333333
2016-05-30 08,2.8333333333333335
2016-03-27 17,1.0
2016-04-04 03,8.142857142857142
2016-04-05 17,7.2
2016-04-05 18,33.529411764705884
2016-04-08 09,1.0
2016-04-17 06,2.6666666666666665
2016-04-17 22,1.7
2016-04-26 21,5.875
2016-04-29 04,10.11111111111111
2016-05-01 01,2.875
2016-05-09 02,1.0
2016-05-10 05,0.1
2016-05-27 21,6.9411764705882355
2016-03-29 22,5.3
2016-04-01 20,5.461538461538462
2016-04-18 08,1.7857142857142858
2016-03-22 11,15.272727272727273
2016-04-04 02,57.0
2016-04-24 02,0.5
2016-05-15 10,1.1111111111111112
2016-05-17 09,6.6875
2016-04-07 03,0.26666666666666666
2016-04-15 09,4.571428571428571
2016-05-09 21,34.40909090909091
2016-05-25 07,4.5
2016-05-25 15,22.2
2016-05-18 20,0.0
2016-03-30 01,10.923076923076923
2016-04-01 18,18.90909090909091
2016-04-08 05,48.23529411764706
2016-05-21 13,0.8571428571428571
2016-05-23 02,2.75
2016-05-29 03,0.25
2016-03-27 10,0.7777777777777778
2016-03-28 14,13.96551724137931
2016-03-29 15,16.318181818181817
2016-04-01 12,3.0
2016-04-03 12,1.0
2016-04-08 01,5.222222222222222
2016-04-11 08,4.916666666666667
2016-04-16 01,15.0
2016-04-16 18,18.25
2016-04-25 05,6.75
2016-05-18 06,-0.21739130434782608
2016-05-23 13,33.206896551724135
2016-05-31 09,12.555555555555555
2016-04-10 23,2.7777777777777777
2016-05-02 08,57.125
2016-05-12 00,7.304347826086956
2016-05-21 16,50.916666666666664
2016-03-25 06,3.7058823529411766
2016-03-25 22,6.888888888888889
2016-03-26 20,-0.5
2016-03-28 07,1.8571428571428572
2016-04-06 15,17.346153846153847
2016-04-16 16,0.3333333333333333
2016-04-19 05,41.45454545454545
2016-04-30 21,7.8
2016-05-01 10,3.4
2016-05-04 20,4.181818181818182
2016-05-08 03,0.0
2016-03-30 09,7.8
2016-04-01 21,11.466666666666667
2016-04-01 22,5.533333333333333
2016-04-28 05,35.75
2016-05-07 15,3.125
2016-03-29 11,5.4375
2016-05-09 11,2.16
2016-05-28 22,1.25
2016-03-25 17,17.0
2016-03-26 15,0.14285714285714285
2016-03-27 05,-0.7
2016-03-27 11,0.125
2016-04-03 08,-0.125
2016-04-06 16,7.857142857142857
2016-04-13 07,1.8666666666666667
2016-04-25 20,12.727272727272727
2016-05-04 22,26.8125
2016-05-08 22,85.16666666666667
2016-05-11 06,5.9
2016-05-19 06,1.0
2016-03-28 12,6.722222222222222
2016-04-01 00,1.8529411764705883
2016-04-13 04,7.571428571428571
2016-04-15 22,5.764705882352941
2016-04-27 14,19.444444444444443
2016-05-04 07,6.428571428571429
2016-05-13 12,7.035714285714286
2016-05-13 16,26.347826086956523
2016-05-15 07,0.4444444444444444
2016-05-21 02,4.2727272727272725
2016-03-28 16,6.724137931034483
2016-05-01 02,6.0
2016-05-07 00,5.944444444444445
2016-05-09 06,2.3529411764705883
2016-05-09 14,21.1
2016-05-11 05,0.5
2016-05-17 11,4.444444444444445
2016-04-27 17,17.09090909090909
2016-03-26 02,22.0
2016-04-04 09,0.92
2016-04-05 14,10.346153846153847
2016-05-04 08,6.105263157894737
2016-05-06 01,12.142857142857142
2016-05-15 22,3.4285714285714284
2016-05-20 21,5.5625
2016-03-23 22,1.3636363636363635
2016-04-01 11,15.736842105263158
2016-04-20 07,102.83333333333333
2016-04-22 19,10.9375
2016-05-02 13,36.7037037037037
2016-05-05 21,10.090909090909092
2016-05-06 18,2.7
2016-05-09 16,39.22727272727273
2016-04-03 20,7.0
2016-04-06 07,3.7777777777777777
2016-04-06 09,19.6875
2016-04-10 14,116.0
2016-04-15 17,11.526315789473685
2016-05-03 17,46.8125
2016-05-06 22,3.0
2016-05-18 11,-1.0
2016-05-22 12,35.0
2016-03-30 18,13.9375
2016-04-08 20,2.3529411764705883
2016-04-20 03,6.090909090909091
2016-04-21 12,6.066666666666666
2016-04-24 22,3.1666666666666665
2016-05-10 16,10.772727272727273
2016-05-13 18,14.0
2016-05-14 12,0.625
2016-05-18 08,0.3333333333333333
2016-05-22 20,42.166666666666664
2016-03-31 03,1.6
2016-04-16 22,26.444444444444443
2016-05-06 15,30.894736842105264
2016-05-09 13,6.684210526315789
2016-05-11 12,47.06666666666667
2016-05-14 11,10.444444444444445
2016-05-18 17,34.57142857142857
2016-05-24 13,10.64
2016-05-24 21,0.9375
2016-05-28 14,5.142857142857143
2016-04-11 12,43.69230769230769
2016-05-08 13,7.214285714285714
2016-05-15 11,1.1428571428571428
2016-03-26 07,46.4
2016-03-27 00,-0.14285714285714285
2016-03-31 13,1.8095238095238095
2016-04-26 13,14.090909090909092
2016-03-23 23,1.75
2016-04-03 06,11.75
2016-04-15 07,18.916666666666668
2016-04-30 00,5.136363636363637
2016-05-01 16,38.8
2016-05-29 05,26.857142857142858
2016-04-01 02,54.22222222222222
2016-04-03 14,9.777777777777779
2016-04-04 04,7.533333333333333
2016-04-14 00,3.051282051282051
2016-04-16 02,310.0
2016-04-18 12,22.0
2016-04-29 07,2.4615384615384617
2016-05-04 05,51.76923076923077
2016-05-10 07,8.0
2016-05-17 21,0.95
2016-05-22 18,32.8
2016-05-25 04,13.15
2016-05-31 00,4.461538461538462
2016-04-15 01,3.923076923076923
2016-04-25 07,8.2
2016-04-26 11,10.130434782608695
2016-05-19 02,0.0
2016-04-03 23,3.3076923076923075
2016-04-14 01,45.714285714285715
2016-04-18 21,2.875
2016-04-30 13,0.7692307692307693
2016-05-23 23,3.4285714285714284
2016-03-25 21,130.28571428571428
2016-03-26 12,6.666666666666667
2016-03-28 13,0.26666666666666666
2016-04-22 12,2.12
2016-04-24 10,3.0
2016-04-29 15,2.0476190476190474
2016-05-10 06,0.46153846153846156
2016-05-13 14,3.15
2016-05-15 15,0.0
2016-05-21 06,0.1
2016-05-26 20,80.18181818181819
2016-03-22 06,12.217391304347826
2016-04-05 10,13.228571428571428
2016-04-13 20,11.058823529411764
2016-04-17 16,1.7272727272727273
2016-04-21 10,175.83333333333334
2016-04-23 02,3.0
2016-04-23 17,1.3333333333333333
2016-04-27 02,10.363636363636363
2016-05-01 12,2.2
2016-05-09 22,8.35
2016-05-16 05,10.538461538461538
2016-04-03 19,6.0
2016-04-06 22,47.2
2016-05-03 19,63.0
2016-05-09 01,14.818181818181818
2016-05-09 15,4.576923076923077
2016-05-23 10,34.11764705882353
2016-05-24 02,8.0
2016-05-28 08,5.8
2016-03-23 00,7.457142857142857
2016-03-28 11,10.166666666666666
2016-04-07 21,4.9
2016-04-16 09,5.0
2016-04-17 11,3.0
2016-04-18 13,10.521739130434783
2016-04-24 20,2.0
2016-05-27 13,35.3125
2016-03-31 07,0.3
2016-03-31 12,3.0454545454545454
2016-03-31 23,20.25
2016-04-04 11,35.333333333333336
2016-04-08 15,31.217391304347824
2016-05-03 22,27.22222222222222
2016-05-05 15,10.6
2016-05-11 08,12.076923076923077
2016-05-19 00,8.142857142857142
2016-04-20 22,8.6
2016-05-08 17,2.3529411764705883
2016-05-15 06,17.8
2016-05-16 17,48.43478260869565
2016-05-20 04,0.3333333333333333
2016-03-24 05,8.666666666666666
2016-04-08 18,22.823529411764707
2016-04-12 02,9.8
2016-04-16 12,11.0
2016-05-05 04,1.3636363636363635
2016-05-19 05,-0.25
2016-05-19 07,0.0
2016-05-31 07,4.375
2016-04-03 09,0.25
2016-04-04 06,4.6875
2016-04-12 21,15.961538461538462
2016-04-18 14,10.5
2016-04-23 10,3.888888888888889
2016-04-23 11,58.0
2016-04-23 12,5.6923076923076925
2016-04-28 04,157.66666666666666
2016-05-03 23,2.6875
2016-05-04 10,5.473684210526316
2016-05-19 22,0.8888888888888888
2016-03-22 03,19.333333333333332
2016-04-03 03,1.5
2016-04-13 15,13.461538461538462
2016-04-24 19,15.23076923076923
2016-04-28 20,26.291666666666668
2016-04-30 02,0.0
2016-05-01 05,12.0
2016-05-03 09,9.125
2016-05-10 14,18.5
2016-05-11 16,25.77777777777778
2016-05-24 16,9.0
2016-03-26 14,3.4
2016-03-30 16,4.2
2016-04-15 20,6.266666666666667
2016-05-05 08,9.285714285714286
2016-05-30 01,20.166666666666668
2016-03-28 03,0.0
2016-04-02 13,4.0
2016-04-06 06,0.5
2016-05-15 16,10.9
2016-05-16 01,25.571428571428573
2016-05-20 17,2.8636363636363638
2016-05-30 14,4.818181818181818
2016-04-02 12,9.0
2016-04-06 23,0.5
2016-04-08 10,8.08695652173913
2016-04-13 00,7.925925925925926
2016-04-14 05,3.6956521739130435
2016-05-21 10,4.75
2016-04-01 01,22.214285714285715
2016-04-18 09,3.25
2016-04-21 08,6.875
2016-04-24 13,17.25
2016-05-05 12,26.041666666666668
2016-03-23 04,19.875
2016-03-24 00,5.90625
2016-03-28 09,4.5
2016-04-16 07,0.25
2016-05-02 21,22.5
2016-05-12 14,4.444444444444445
2016-05-16 12,7.884615384615385
2016-05-20 03,7.75
2016-05-27 03,7.909090909090909
2016-04-05 20,23.0
2016-04-11 00,4.794117647058823
2016-04-13 19,21.35
2016-04-22 20,1.5217391304347827
2016-05-04 04,42.0
2016-05-08 01,3.25
2016-05-11 22,48.23809523809524
2016-05-14 23,0.5
2016-05-16 10,12.578947368421053
2016-05-22 19,90.4
2016-03-21 08,6.368421052631579
2016-03-31 06,5.027027027027027
2016-04-09 21,0.2
2016-05-01 17,74.18181818181819
2016-03-27 03,0.3333333333333333
2016-04-23 00,0.037037037037037035
2016-04-25 18,27.333333333333332
2016-05-28 10,12.333333333333334
2016-05-29 11,1.25
2016-03-25 16,62.0
2016-04-10 08,10.0
2016-04-23 06,8.333333333333334
2016-05-01 00,-0.16
2016-05-07 16,11.285714285714286
2016-05-08 07,0.5
2016-05-18 16,-1.0
2016-06-14 09,6.785714285714286
2016-06-27 18,6.1875
2016-07-07 00,5.928571428571429
2016-05-31 23,48.5
2016-06-03 14,10.956521739130435
2016-06-06 10,10.555555555555555
2016-06-07 20,2.2142857142857144
2016-06-09 00,3.6875
2016-06-09 12,5.12
2016-06-22 17,42.5
2016-06-24 05,33.69565217391305
2016-06-27 23,13.357142857142858
2016-06-28 07,1.0
2016-06-30 09,6.8
2016-06-03 05,11.0
2016-06-04 04,1.1666666666666667
2016-06-01 18,8.083333333333334
2016-06-03 10,4.428571428571429
2016-06-07 01,1.1428571428571428
2016-06-26 12,4.0
2016-06-18 22,5.2727272727272725
2016-06-23 11,10.5625
2016-06-29 13,13.193548387096774
2016-07-03 18,2.0
2016-06-13 14,1015.0681818181819
2016-07-04 16,6.538461538461538
2016-06-06 17,17.055555555555557
2016-06-17 18,7.230769230769231
2016-06-18 04,1.5
2016-06-26 19,6.785714285714286
2016-06-30 23,25.647058823529413
2016-07-03 02,1.0
2016-06-08 13,12.954545454545455
2016-06-09 10,10.3125
2016-06-17 17,5.777777777777778
2016-06-21 11,4.947368421052632
2016-06-23 04,18.3
2016-06-24 03,0.14285714285714285
2016-07-06 06,66.55555555555556
2016-06-04 09,0.625
2016-07-01 14,0.5454545454545454
2016-07-02 07,0.8
2016-07-05 02,2.625
2016-06-21 18,21.363636363636363
2016-06-28 19,59.4
2016-07-06 07,6.0
2016-06-03 13,3.9583333333333335
2016-06-15 14,29.8125
2016-06-17 02,5.1875
2016-06-22 12,10.4
2016-07-04 04,2.625
2016-06-07 13,137.0
2016-06-10 09,3.0
2016-06-10 17,12.3125
2016-07-01 04,11.0
2016-06-14 13,6.352941176470588
2016-06-23 15,13.476190476190476
2016-06-29 05,4.8
2016-07-01 12,5.230769230769231
2016-06-02 00,7.536585365853658
2016-06-02 03,3.9285714285714284
2016-06-02 06,0.36363636363636365
2016-06-21 22,6.086956521739131
2016-06-23 21,18.857142857142858
2016-06-04 01,18.90909090909091
2016-06-10 13,7.0
2016-06-11 03,3.2
2016-06-12 05,22.428571428571427
2016-06-13 16,150.91304347826087
2016-06-19 11,8.285714285714286
2016-07-03 19,0.25
2016-06-13 05,908.0416666666666
2016-06-19 00,1.5833333333333333
2016-06-19 15,5.133333333333334
2016-06-20 14,42.4
2016-06-30 05,9.375
2016-07-01 15,7.842105263157895
2016-06-07 05,4.235294117647059
2016-06-06 08,25.266666666666666
2016-06-15 03,1.6923076923076923
2016-06-15 07,10.538461538461538
2016-06-30 03,5.0
2016-06-11 12,0.0
2016-06-15 21,4.0
2016-06-23 05,3.4545454545454546
2016-06-26 06,0.0
2016-06-26 10,53.90909090909091
2016-06-01 14,7.84
2016-06-11 05,0.0
2016-06-11 23,10.75
2016-06-21 05,65.28571428571429
2016-06-21 13,7.45
2016-07-04 21,83.77777777777777
2016-06-13 09,5.285714285714286
2016-06-17 00,2.5555555555555554
2016-06-22 19,5.9411764705882355
2016-06-25 11,3.7142857142857144
2016-06-01 06,12.307692307692308
2016-06-08 11,3.230769230769231
2016-06-11 21,0.3333333333333333
2016-06-16 08,427.9
2016-06-14 10,148.6875
2016-07-03 23,17.333333333333332
2016-06-07 09,8.916666666666666
2016-06-27 06,18.555555555555557
2016-07-02 09,7.333333333333333
2016-07-03 01,1.3
2016-07-04 19,5.357142857142857
2016-06-07 10,2.4375
2016-06-15 17,32.714285714285715
2016-06-25 22,10.142857142857142
2016-06-27 09,103.47058823529412
2016-06-30 20,10.478260869565217
2016-07-06 23,3.2
2016-06-04 14,38.625
2016-06-04 16,17.833333333333332
2016-06-08 05,5.4375
2016-06-11 07,1.5
2016-06-14 06,3.111111111111111
2016-06-17 10,76.38461538461539
2016-07-02 08,187.77777777777777
2016-07-06 02,4.4
2016-06-04 22,0.8333333333333334
2016-06-20 02,2.875
2016-06-24 20,12.428571428571429
2016-07-05 10,8.0
2016-06-10 02,0.25
2016-06-15 13,16.555555555555557
2016-06-21 23,2.3076923076923075
2016-06-21 04,0.2857142857142857
2016-06-22 15,9.956521739130435
2016-06-27 14,6.956521739130435
2016-06-03 16,29.1875
2016-06-20 01,2.7777777777777777
2016-06-07 07,41.27272727272727
2016-06-29 19,17.833333333333332
2016-07-03 00,0.42857142857142855
2016-06-01 00,6.102564102564102
2016-06-18 18,3.090909090909091
2016-06-20 05,19.1875
2016-06-21 03,17.77777777777778
2016-06-22 05,7.117647058823529
2016-06-24 11,13.030303030303031
2016-07-01 18,69.6875
2016-07-05 07,63.06666666666667
2016-06-01 16,18.545454545454547
2016-06-09 14,8.166666666666666
2016-06-12 18,1.625
2016-06-21 02,0.35714285714285715
2016-06-05 08,20.166666666666668
2016-06-06 02,119.0
2016-06-10 07,17.545454545454547
2016-06-12 22,54.888888888888886
2016-06-13 08,11.59375
2016-06-20 04,28.0
2016-06-22 01,36.375
2016-06-23 10,22.941176470588236
2016-07-01 11,0.29411764705882354
2016-06-30 13,23.48
2016-06-30 21,9.384615384615385
2016-06-05 07,11.9
2016-06-06 11,4.238095238095238
2016-06-09 01,17.285714285714285
2016-06-10 23,1.8
2016-06-19 02,7.0
2016-06-23 06,45.94444444444444
2016-07-02 16,0.875
2016-07-03 20,2.625
2016-07-07 08,3.6666666666666665
2016-07-07 13,23.095238095238095
2016-06-10 01,1.5555555555555556
2016-06-18 06,0.0
2016-06-18 09,-0.25
2016-06-23 14,1.5454545454545454
2016-06-26 16,12.818181818181818
2016-07-04 18,0.2857142857142857
2016-07-06 16,22.08695652173913
2016-06-12 16,0.7142857142857143
2016-06-26 18,137.58333333333334
2016-07-02 04,0.25
2016-07-07 10,4.0
2016-06-01 09,14.11111111111111
2016-06-03 22,2.9375
2016-06-07 21,19.526315789473685
2016-06-10 19,64.57142857142857
2016-06-22 18,2.8095238095238093
2016-06-30 07,1.5454545454545454
2016-07-05 09,35.888888888888886
2016-06-07 16,4.454545454545454
2016-06-13 17,4.7894736842105265
2016-06-14 17,2.28125
2016-06-01 01,15.0
2016-06-23 20,8.5
2016-06-25 20,5.6
2016-06-27 07,7.555555555555555
2016-06-06 09,0.25
2016-06-12 09,0.0
2016-06-14 21,11.733333333333333
2016-06-15 16,66.85714285714286
2016-06-26 08,4.0
2016-06-26 15,2.375
2016-07-06 13,2.9
2016-06-20 08,10.23076923076923
2016-06-30 19,18.17391304347826
2016-07-03 09,3.875
2016-07-03 10,5.0
2016-07-07 05,6.818181818181818
2016-06-07 02,20.857142857142858
2016-06-11 10,9.2
2016-06-15 02,6.416666666666667
2016-06-30 12,4.375
2016-06-05 21,6.7
2016-07-05 14,1.3125
2016-06-05 00,4.533333333333333
2016-06-10 03,12.090909090909092
2016-06-10 16,62.916666666666664
2016-06-11 16,5.181818181818182
2016-06-27 22,107.07692307692308
2016-07-02 11,11.545454545454545
2016-07-02 22,2.4285714285714284
2016-07-03 07,1.0
2016-06-14 19,2.9130434782608696
2016-06-21 16,8.047619047619047
2016-07-06 17,11.857142857142858
2016-06-16 06,4.928571428571429
2016-06-24 14,14.608695652173912
2016-07-04 07,7.857142857142857
2016-07-06 03,11.75
2016-06-06 12,0.6785714285714286
2016-06-24 19,4.043478260869565
2016-07-01 22,105.25
2016-07-02 01,2.2222222222222223
2016-07-03 17,41.53846153846154
2016-07-04 05,8.3
2016-07-06 15,27.272727272727273
2016-06-16 14,18.272727272727273
2016-06-30 18,17.0
2016-07-05 01,1.8
2016-06-06 01,8.0
2016-06-06 05,10.0
2016-06-09 06,5.6875
