hour,avg_GooglePlus
2016-05-17 00,0.2962962962962963
2016-05-24 10,3.0833333333333335
2016-03-27 21,2.4166666666666665
2016-03-29 18,4.529411764705882
2016-04-18 15,1.619047619047619
2016-04-27 09,4.363636363636363
2016-04-27 13,2.875
2016-05-06 21,4.5625
2016-05-11 00,1.4444444444444444
2016-04-02 02,4.818181818181818
2016-04-02 14,6.9
2016-04-13 22,3.235294117647059
2016-04-18 07,1.25
2016-04-23 05,2.25
2016-04-30 01,8.6
2016-05-11 04,0.3
2016-05-22 22,4.260869565217392
2016-05-26 10,2.310344827586207
2016-05-28 21,1.0
2016-05-30 20,3.090909090909091
2016-04-02 21,0.25
2016-04-07 11,1.1666666666666667
2016-04-15 16,3.608695652173913
2016-04-19 06,0.7222222222222222
2016-04-22 04,0.42857142857142855
2016-05-07 07,3.6
2016-05-08 18,1.9230769230769231
2016-05-22 06,5.8
2016-05-23 07,7.285714285714286
2016-05-23 18,10.071428571428571
2016-04-10 12,1.4545454545454546
2016-04-19 02,1.4
2016-04-25 10,1.25
2016-04-26 09,2.375
2016-05-03 04,1.5
2016-03-30 23,1.8666666666666667
2016-04-19 12,4.526315789473684
2016-04-26 19,1.6153846153846154
2016-05-11 10,4.777777777777778
2016-05-23 09,3.185185185185185
2016-05-26 13,2.588235294117647
2016-05-26 18,8.428571428571429
2016-03-27 12,-1.0
2016-03-28 22,4.071428571428571
2016-04-19 10,2.75
2016-05-08 05,0.8333333333333334
2016-05-12 23,5.333333333333333
2016-05-14 02,9.428571428571429
2016-05-15 02,0.0
2016-05-19 18,6.0
2016-05-23 17,6.111111111111111
2016-05-29 15,2.0
2016-05-29 20,1.5555555555555556
2016-03-24 15,4.476190476190476
2016-03-24 21,0.3333333333333333
2016-04-03 04,11.0
2016-04-07 09,1.3
2016-04-07 20,3.2
2016-04-19 18,4.222222222222222
2016-04-28 14,3.0689655172413794
2016-05-10 21,3.4285714285714284
2016-05-15 04,2.4285714285714284
2016-05-15 09,1.2857142857142858
2016-03-23 17,3.8620689655172415
2016-04-03 18,3.0
2016-05-02 07,1.3333333333333333
2016-05-15 05,3.0
2016-05-19 13,-0.3333333333333333
2016-05-25 19,4.0
2016-05-27 22,1.0
2016-05-30 18,1.3448275862068966
2016-03-22 17,3.4814814814814814
2016-03-29 05,1.375
2016-05-04 21,3.2666666666666666
2016-05-26 01,5.571428571428571
2016-03-22 05,0.25
2016-04-06 18,3.04
2016-04-24 07,2.5
2016-04-25 11,6.8
2016-04-29 00,1.1515151515151516
2016-05-08 14,2.3333333333333335
2016-05-13 01,0.39285714285714285
2016-05-17 10,3.2857142857142856
2016-03-23 06,0.1875
2016-03-25 11,5.076923076923077
2016-04-01 19,3.608695652173913
2016-04-11 13,1.1428571428571428
2016-04-14 16,1.4
2016-05-01 20,1.5
2016-05-07 12,7.6
2016-05-18 01,1.3
2016-03-23 15,2.0
2016-03-25 14,2.90625
2016-04-04 23,2.7333333333333334
2016-04-10 11,10.0
2016-04-13 21,2.0
2016-04-21 14,0.7666666666666667
2016-04-23 23,2.5454545454545454
2016-04-25 00,3.8
2016-04-25 16,3.0
2016-05-07 10,1.0909090909090908
2016-04-05 03,0.8333333333333334
2016-04-19 21,1.45
2016-04-22 13,2.8846153846153846
2016-04-27 16,0.8823529411764706
2016-05-09 17,2.1904761904761907
2016-03-29 12,0.6
2016-03-31 10,1.0740740740740742
2016-04-03 13,1.5
2016-04-07 07,0.8571428571428571
2016-04-14 09,2.48
2016-04-17 01,6.8
2016-04-17 18,1.3333333333333333
2016-04-18 18,1.1818181818181819
2016-05-06 06,0.35714285714285715
2016-05-18 21,0.0
2016-03-23 14,3.347826086956522
2016-03-29 17,3.2777777777777777
2016-03-29 21,1.0
2016-03-30 04,0.7272727272727273
2016-04-05 19,3.24
2016-05-13 08,0.8666666666666667
2016-05-20 15,3.75
2016-05-30 10,0.7777777777777778
2016-04-03 15,4.0
2016-04-07 16,1.53125
2016-04-08 16,2.3846153846153846
2016-04-10 10,1.4285714285714286
2016-04-14 06,0.8
2016-05-02 23,2.0555555555555554
2016-05-08 10,2.5
2016-05-09 10,3.933333333333333
2016-05-11 23,1.1
2016-05-14 20,1.7142857142857142
2016-03-30 14,1.7692307692307692
2016-04-09 12,0.25
2016-04-12 19,2.0
2016-04-18 03,0.2222222222222222
2016-04-22 23,3.0714285714285716
2016-04-26 00,1.4137931034482758
2016-04-28 13,3.4193548387096775
2016-05-05 07,3.0
2016-05-09 03,0.9285714285714286
2016-05-10 10,1.0714285714285714
2016-05-13 07,0.75
2016-05-17 14,1.5294117647058822
2016-05-20 13,1.875
2016-05-27 23,2.5
2016-03-29 07,0.8333333333333334
2016-04-03 02,3.6
2016-04-13 16,2.409090909090909
2016-04-28 03,0.0
2016-05-01 06,4.9
2016-05-03 00,2.92
2016-05-17 16,1.12
2016-05-20 14,1.3157894736842106
2016-05-29 09,0.9090909090909091
2016-05-31 03,0.5833333333333334
2016-03-27 15,2.5555555555555554
2016-04-01 14,2.0
2016-04-11 20,2.0
2016-04-18 23,1.4705882352941178
2016-04-23 22,6.5
2016-04-26 04,0.25
2016-04-28 07,0.8666666666666667
2016-05-09 05,1.0
2016-05-14 14,2.9285714285714284
2016-05-21 08,1.1111111111111112
2016-03-26 05,10.0
2016-04-11 01,0.14285714285714285
2016-05-01 15,2.4
2016-05-03 18,1.8823529411764706
2016-05-09 07,1.5384615384615385
2016-05-11 21,0.7142857142857143
2016-05-12 05,0.21428571428571427
2016-05-22 02,1.3333333333333333
2016-04-11 22,0.9375
2016-04-13 17,2.0
2016-04-14 07,2.7777777777777777
2016-04-27 01,0.7692307692307693
2016-05-13 15,4.75
2016-05-17 23,0.3076923076923077
2016-03-22 08,0.22727272727272727
2016-04-01 23,7.88
2016-04-18 00,0.7241379310344828
2016-04-21 05,2.125
2016-04-29 12,4.176470588235294
2016-04-30 20,0.23076923076923078
2016-05-05 09,0.25
2016-05-20 12,1.3333333333333333
2016-05-23 03,3.625
2016-05-27 02,8.25
2016-05-29 06,0.2857142857142857
2016-03-31 15,3.9545454545454546
2016-04-02 04,14.333333333333334
2016-04-09 03,1.5
2016-04-16 15,2.2
2016-04-29 18,2.4615384615384617
2016-05-01 09,0.6666666666666666
2016-05-14 21,3.1666666666666665
2016-05-20 00,1.3103448275862069
2016-04-10 00,8.785714285714286
2016-04-12 05,1.4
2016-04-12 18,2.2
2016-04-19 15,4.8125
2016-04-20 19,2.6666666666666665
2016-04-26 10,1.8
2016-04-30 10,1.0
2016-05-13 13,1.7142857142857142
2016-03-22 14,1.7142857142857142
2016-03-31 21,4.230769230769231
2016-04-02 06,0.2222222222222222
2016-04-09 23,5.0
2016-04-11 05,1.4615384615384615
2016-04-14 08,2.357142857142857
2016-04-22 03,1.0
2016-04-22 11,1.8461538461538463
2016-04-26 02,5.571428571428571
2016-05-17 06,0.2
2016-05-30 17,2.0
2016-03-25 20,0.36363636363636365
2016-03-26 11,0.2222222222222222
2016-04-10 01,2.0
2016-04-11 07,0.3333333333333333
2016-04-24 03,-0.16666666666666666
2016-04-25 21,6.0
2016-04-30 06,0.21428571428571427
2016-05-10 20,1.6363636363636365
2016-05-15 01,4.333333333333333
2016-05-26 04,1.5384615384615385
2016-05-30 13,1.1428571428571428
2016-03-27 06,-0.75
2016-03-31 00,1.135135135135135
2016-04-02 00,2.914285714285714
2016-04-04 18,14.416666666666666
2016-04-09 10,0.375
2016-04-21 03,1.8888888888888888
2016-05-01 14,0.8333333333333334
2016-05-12 15,2.8620689655172415
2016-05-26 17,6.6
2016-04-02 19,3.0
2016-04-12 12,9.333333333333334
2016-04-17 15,1.8888888888888888
2016-04-25 09,1.0
2016-04-26 23,0.8181818181818182
2016-05-20 11,0.4444444444444444
2016-05-29 08,0.5
2016-04-09 17,1.4166666666666667
2016-04-22 01,0.1111111111111111
2016-04-26 08,1.5
2016-05-02 19,1.6666666666666667
2016-05-29 22,3.142857142857143
2016-03-22 20,2.259259259259259
2016-04-01 09,0.7857142857142857
2016-04-20 11,3.4285714285714284
2016-05-11 14,1.2692307692307692
2016-05-30 06,0.9
2016-04-03 00,5.285714285714286
2016-04-06 05,1.7
2016-04-10 18,3.875
2016-04-20 23,5.411764705882353
2016-04-25 08,1.9166666666666667
2016-05-22 11,0.7692307692307693
2016-03-23 11,1.9047619047619047
2016-03-26 13,1.1666666666666667
2016-04-01 10,0.8095238095238095
2016-04-15 11,3.2222222222222223
2016-05-24 18,0.5714285714285714
2016-05-28 04,2.6666666666666665
2016-04-02 01,0.9090909090909091
2016-04-05 06,1.7058823529411764
2016-04-23 03,0.0
2016-04-23 16,4.375
2016-04-24 18,5.8
2016-05-02 15,2.6842105263157894
2016-05-04 03,1.2
2016-05-05 14,2.888888888888889
2016-05-12 04,1.2727272727272727
2016-05-20 16,0.875
2016-05-21 14,6.0
2016-03-31 20,1.3076923076923077
2016-04-05 04,0.6666666666666666
2016-04-08 03,4.125
2016-04-10 09,0.5714285714285714
2016-04-21 20,0.35714285714285715
2016-04-26 01,2.5
2016-04-26 14,1.16
2016-05-01 11,1.2222222222222223
2016-05-01 19,8.6875
2016-05-11 02,1.0
2016-05-12 01,0.8181818181818182
2016-05-12 02,1.6
2016-05-13 09,15.88888888888889
2016-05-13 21,2.3333333333333335
2016-05-19 04,2.6666666666666665
2016-05-22 09,1.5555555555555556
2016-03-21 19,3.1904761904761907
2016-03-22 07,0.8666666666666667
2016-03-23 16,2.1481481481481484
2016-03-25 23,2.6666666666666665
2016-04-11 14,1.951219512195122
2016-04-14 22,1.5172413793103448
2016-04-18 16,3.5
2016-04-30 07,-0.5454545454545454
2016-05-10 08,0.47368421052631576
2016-05-10 17,2.8461538461538463
2016-05-20 05,4.538461538461538
2016-05-22 04,0.0
2016-05-29 00,3.076923076923077
2016-05-29 17,1.0
2016-04-12 04,0.14285714285714285
2016-04-18 22,0.7777777777777778
2016-04-29 16,1.44
2016-04-30 08,0.3333333333333333
2016-05-23 01,9.181818181818182
2016-05-27 14,2.576923076923077
2016-03-25 12,2.6666666666666665
2016-03-28 01,4.75
2016-03-30 10,0.5416666666666666
2016-03-30 11,0.09375
2016-03-31 14,1.9285714285714286
2016-04-02 15,0.8888888888888888
2016-04-06 02,0.625
2016-04-08 07,0.6470588235294118
2016-04-15 08,1.0
2016-04-19 17,3.5925925925925926
2016-04-28 06,-0.058823529411764705
2016-05-12 10,1.2727272727272727
2016-05-16 00,2.1739130434782608
2016-05-17 07,2.5384615384615383
2016-05-24 15,12.947368421052632
2016-05-25 20,3.6
2016-05-30 00,1.1363636363636365
2016-03-25 05,4.733333333333333
2016-03-30 06,0.05263157894736842
2016-04-22 02,3.727272727272727
2016-05-29 19,5.666666666666667
2016-04-05 07,0.5
2016-04-17 13,2.111111111111111
2016-04-17 19,5.444444444444445
2016-04-21 23,3.0
2016-04-24 17,0.8
2016-05-14 01,2.3333333333333335
2016-05-23 11,1.4827586206896552
2016-05-26 19,0.14285714285714285
2016-05-28 17,2.4
2016-03-22 04,0.8421052631578947
2016-03-30 17,50.03225806451613
2016-04-04 07,1.0769230769230769
2016-04-06 08,2.888888888888889
2016-04-09 05,0.5714285714285714
2016-04-12 06,0.20833333333333334
2016-04-15 13,2.3
2016-04-18 17,2.45
2016-04-20 18,2.5294117647058822
2016-04-21 09,0.2857142857142857
2016-04-23 04,0.14285714285714285
2016-05-15 23,0.625
2016-05-16 13,1.4838709677419355
2016-05-22 23,4.411764705882353
2016-05-23 06,0.72
2016-05-24 19,2.4545454545454546
2016-05-26 22,9.947368421052632
2016-05-29 21,4.666666666666667
2016-04-01 03,0.9166666666666666
2016-04-07 12,1.125
2016-04-22 22,0.6428571428571429
2016-04-25 14,13.7
2016-05-04 14,5.2631578947368425
2016-05-07 09,3.4285714285714284
2016-05-16 07,0.7777777777777778
2016-05-24 04,0.125
2016-05-25 22,0.9285714285714286
2016-04-27 23,1.1764705882352942
2016-04-06 13,0.625
2016-04-15 10,3.5384615384615383
2016-05-02 03,2.5
2016-05-14 09,1.2857142857142858
2016-05-19 20,0.4
2016-05-22 17,13.833333333333334
2016-03-27 18,4.375
2016-03-28 06,0.4
2016-03-31 16,2.5714285714285716
2016-04-05 22,1.875
2016-04-14 13,5.129032258064516
2016-04-16 06,6.0
2016-04-30 03,6.6
2016-05-13 04,5.25
2016-05-16 18,2.789473684210526
2016-05-30 04,2.0
2016-03-26 09,0.6666666666666666
2016-03-30 02,9.571428571428571
2016-04-04 17,6.625
2016-04-10 13,0.36363636363636365
2016-05-14 07,0.25
2016-05-16 08,1.4285714285714286
2016-05-24 22,0.6666666666666666
2016-05-30 08,0.5416666666666666
2016-03-27 17,5.0
2016-04-04 03,1.5714285714285714
2016-04-05 17,1.925
2016-04-05 18,4.029411764705882
2016-04-08 09,0.6153846153846154
2016-04-17 06,0.2222222222222222
2016-04-17 22,0.9
2016-04-26 21,1.1875
2016-04-29 04,6.444444444444445
2016-05-01 01,0.125
2016-05-09 02,1.5714285714285714
2016-05-10 05,0.35
2016-05-27 21,2.823529411764706
2016-03-29 22,1.6
2016-04-01 20,4.769230769230769
2016-04-18 08,0.5714285714285714
2016-03-22 11,1.3181818181818181
2016-04-04 02,9.285714285714286
2016-04-24 02,0.0
2016-05-15 10,1.7777777777777777
2016-05-17 09,2.75
2016-04-07 03,0.26666666666666666
2016-04-15 09,1.7142857142857142
2016-05-09 21,10.727272727272727
2016-05-25 07,0.8888888888888888
2016-05-25 15,8.65
2016-05-18 20,0.0
2016-03-30 01,1.0769230769230769
2016-04-01 18,4.681818181818182
2016-04-08 05,-0.35294117647058826
2016-05-21 13,1.5714285714285714
2016-05-23 02,9.5
2016-05-29 03,2.25
2016-03-27 10,0.8888888888888888
2016-03-28 14,4.241379310344827
2016-03-29 15,2.227272727272727
2016-04-01 12,0.47058823529411764
2016-04-03 12,0.6
2016-04-08 01,2.2222222222222223
2016-04-11 08,0.3333333333333333
2016-04-16 01,1.375
2016-04-16 18,2.75
2016-04-25 05,12.5
2016-05-18 06,-0.34782608695652173
2016-05-23 13,1.9310344827586208
2016-05-31 09,0.0
2016-04-10 23,0.4444444444444444
2016-05-02 08,3.8125
2016-05-12 00,1.4782608695652173
2016-05-21 16,1.6666666666666667
2016-03-25 06,0.7647058823529411
2016-03-25 22,1.3333333333333333
2016-03-26 20,0.0
2016-03-28 07,0.14285714285714285
2016-04-06 15,2.3076923076923075
2016-04-16 16,0.6666666666666666
2016-04-19 05,3.909090909090909
2016-04-30 21,0.52
2016-05-01 10,0.3
2016-05-04 20,18.727272727272727
2016-05-08 03,0.125
2016-03-30 09,1.3
2016-04-01 21,1.9333333333333333
2016-04-01 22,2.533333333333333
2016-04-28 05,2.5
2016-05-07 15,2.125
2016-03-29 11,3.75
2016-05-09 11,0.64
2016-05-28 22,0.25
2016-03-25 17,1.2307692307692308
2016-03-26 15,0.2857142857142857
2016-03-27 05,-0.5
2016-03-27 11,2.875
2016-04-03 08,0.0
2016-04-06 16,2.5
2016-04-13 07,0.7333333333333333
2016-04-25 20,9.181818181818182
2016-05-04 22,1.375
2016-05-08 22,6.5
2016-05-11 06,0.8
2016-05-19 06,0.0
2016-03-28 12,4.833333333333333
2016-04-01 00,1.2941176470588236
2016-04-13 04,0.8571428571428571
2016-04-15 22,1.5294117647058822
2016-04-27 14,2.7777777777777777
2016-05-04 07,1.0714285714285714
2016-05-13 12,2.3214285714285716
2016-05-13 16,11.434782608695652
2016-05-15 07,2.0
2016-05-21 02,4.181818181818182
2016-03-28 16,2.896551724137931
2016-05-01 02,1.9090909090909092
2016-05-07 00,1.1944444444444444
2016-05-09 06,0.9411764705882353
2016-05-09 14,2.65
2016-05-11 05,0.5
2016-05-17 11,2.7777777777777777
2016-04-27 17,0.8181818181818182
2016-03-26 02,7.222222222222222
2016-04-04 09,0.6
2016-04-05 14,2.4615384615384617
2016-05-04 08,0.8421052631578947
2016-05-06 01,4.071428571428571
2016-05-15 22,3.7857142857142856
2016-05-20 21,1.0
2016-03-23 22,5.363636363636363
2016-04-01 11,0.5789473684210527
2016-04-20 07,20.166666666666668
2016-04-22 19,2.875
2016-05-02 13,2.3703703703703702
2016-05-05 21,3.5454545454545454
2016-05-06 18,8.4
2016-05-09 16,2.4545454545454546
2016-04-03 20,2.125
2016-04-06 07,-0.3333333333333333
2016-04-06 09,1.0625
2016-04-10 14,5.166666666666667
2016-04-15 17,10.052631578947368
2016-05-03 17,5.375
2016-05-06 22,4.333333333333333
2016-05-18 11,-1.0
2016-05-22 12,0.8947368421052632
2016-03-30 18,4.78125
2016-04-08 20,1.8823529411764706
2016-04-20 03,1.2727272727272727
2016-04-21 12,3.6
2016-04-24 22,3.5
2016-05-10 16,2.727272727272727
2016-05-13 18,9.5
2016-05-14 12,1.125
2016-05-18 08,-0.3333333333333333
2016-05-22 20,1.0833333333333333
2016-03-31 03,0.6
2016-04-16 22,1.2222222222222223
2016-05-06 15,2.473684210526316
2016-05-09 13,2.1052631578947367
2016-05-11 12,1.5333333333333334
2016-05-14 11,11.555555555555555
2016-05-18 17,0.5714285714285714
2016-05-24 13,0.96
2016-05-24 21,2.5625
2016-05-28 14,2.4285714285714284
2016-04-11 12,1.4230769230769231
2016-05-08 13,4.928571428571429
2016-05-15 11,0.7142857142857143
2016-03-26 07,0.8
2016-03-27 00,1.2857142857142858
2016-03-31 13,0.3333333333333333
2016-04-26 13,4.0
2016-03-23 23,11.0
2016-04-03 06,1.5
2016-04-15 07,0.5833333333333334
2016-04-30 00,0.5454545454545454
2016-05-01 16,4.2
2016-05-29 05,13.285714285714286
2016-04-01 02,0.6666666666666666
2016-04-03 14,1.3333333333333333
2016-04-04 04,0.9333333333333333
2016-04-14 00,1.641025641025641
2016-04-16 02,118.33333333333333
2016-04-18 12,4.454545454545454
2016-04-29 07,0.8461538461538461
2016-05-04 05,2.769230769230769
2016-05-10 07,0.38461538461538464
2016-05-17 21,0.85
2016-05-22 18,6.9
2016-05-25 04,2.25
2016-05-31 00,2.730769230769231
2016-04-15 01,0.6153846153846154
2016-04-25 07,0.7
2016-04-26 11,1.565217391304348
2016-05-19 02,0.0
2016-04-03 23,2.0
2016-04-14 01,2.4285714285714284
2016-04-18 21,1.625
2016-04-30 13,0.6153846153846154
2016-05-23 23,2.142857142857143
2016-03-25 21,1.5
2016-03-26 12,1.0
2016-03-28 13,1.8666666666666667
2016-04-22 12,2.76
2016-04-24 10,7.571428571428571
2016-04-29 15,1.4761904761904763
2016-05-10 06,2.6153846153846154
2016-05-13 14,1.2
2016-05-15 15,0.25
2016-05-21 06,0.3
2016-05-26 20,1.8181818181818181
2016-03-22 06,0.5217391304347826
2016-04-05 10,1.8
2016-04-13 20,1.5294117647058822
2016-04-17 16,2.090909090909091
2016-04-21 10,12.666666666666666
2016-04-23 02,0.2
2016-04-23 17,4.333333333333333
2016-04-27 02,2.272727272727273
2016-05-01 12,2.4
2016-05-09 22,2.0
2016-05-16 05,0.23076923076923078
2016-04-03 19,1.3333333333333333
2016-04-06 22,2.8666666666666667
2016-05-03 19,4.9411764705882355
2016-05-09 01,0.9090909090909091
2016-05-09 15,2.576923076923077
2016-05-23 10,1.411764705882353
2016-05-24 02,1.9
2016-05-28 08,0.4
2016-03-23 00,1.9142857142857144
2016-03-28 11,3.25
2016-04-07 21,4.25
2016-04-16 09,1.3333333333333333
2016-04-17 11,1.5714285714285714
2016-04-18 13,1.434782608695652
2016-04-24 20,2.0
2016-05-27 13,1.125
2016-03-31 07,0.0
2016-03-31 12,1.3181818181818181
2016-03-31 23,2.375
2016-04-04 11,4.481481481481482
2016-04-08 15,3.0434782608695654
2016-05-03 22,1.4444444444444444
2016-05-05 15,5.6
2016-05-11 08,1.9230769230769231
2016-05-19 00,1.5142857142857142
2016-04-20 22,3.8
2016-05-08 17,1.4705882352941178
2016-05-15 06,0.6
2016-05-16 17,2.739130434782609
2016-05-20 04,0.0
2016-03-24 05,1.1666666666666667
2016-04-08 18,1.9411764705882353
2016-04-12 02,3.933333333333333
2016-04-16 12,2.3333333333333335
2016-05-05 04,3.0
2016-05-19 05,-0.25
2016-05-19 07,0.0
2016-05-31 07,0.375
2016-04-03 09,1.0
2016-04-04 06,0.5625
2016-04-12 21,4.1923076923076925
2016-04-18 14,2.6818181818181817
2016-04-23 10,2.7777777777777777
2016-04-23 11,4.1
2016-04-23 12,1.9230769230769231
2016-04-28 04,1.0
2016-05-03 23,2.25
2016-05-04 10,2.6842105263157894
2016-05-19 22,0.8888888888888888
2016-03-22 03,5.166666666666667
2016-04-03 03,9.25
2016-04-13 15,3.269230769230769
2016-04-24 19,3.1538461538461537
2016-04-28 20,2.4166666666666665
2016-04-30 02,0.0
2016-05-01 05,2.95
2016-05-03 09,6.0
2016-05-10 14,6.0
2016-05-11 16,1.8148148148148149
2016-05-24 16,2.8125
2016-03-26 14,0.2
2016-03-30 16,1.7714285714285714
2016-04-15 20,1.0666666666666667
2016-05-05 08,2.7142857142857144
2016-05-30 01,1.9166666666666667
2016-03-28 03,0.0
2016-04-02 13,1.8
2016-04-06 06,0.6666666666666666
2016-05-15 16,2.3
2016-05-16 01,6.571428571428571
2016-05-20 17,6.590909090909091
2016-05-30 14,2.3636363636363638
2016-04-02 12,2.75
2016-04-06 23,1.7142857142857142
2016-04-08 10,1.3043478260869565
2016-04-13 00,3.037037037037037
2016-04-14 05,0.6956521739130435
2016-05-21 10,7.0
2016-04-01 01,4.928571428571429
2016-04-18 09,1.0
2016-04-21 08,1.625
2016-04-24 13,3.0
2016-05-05 12,1.375
2016-03-23 04,1.25
2016-03-24 00,2.09375
2016-03-28 09,1.4285714285714286
2016-04-16 07,0.25
2016-05-02 21,6.25
2016-05-12 14,1.5555555555555556
2016-05-16 12,1.3846153846153846
2016-05-20 03,1.25
2016-05-27 03,0.8181818181818182
2016-04-05 20,1.6923076923076923
2016-04-11 00,0.20588235294117646
2016-04-13 19,2.8
2016-04-22 20,1.6956521739130435
2016-05-04 04,5.7272727272727275
2016-05-08 01,0.75
2016-05-11 22,2.0476190476190474
2016-05-14 23,9.0
2016-05-16 10,3.9473684210526314
2016-05-22 19,1.6
2016-03-21 08,0.8421052631578947
2016-03-31 06,0.5945945945945946
2016-04-09 21,0.2
2016-05-01 17,3.1818181818181817
2016-03-27 03,2.0
2016-04-23 00,-0.1111111111111111
2016-04-25 18,3.4285714285714284
2016-05-28 10,2.7777777777777777
2016-05-29 11,3.0
2016-03-25 16,4.615384615384615
2016-04-10 08,0.7777777777777778
2016-04-23 06,2.111111111111111
2016-05-01 00,0.12
2016-05-07 16,2.2857142857142856
2016-05-08 07,0.5
2016-05-18 16,-1.0
2016-06-14 09,1.3571428571428572
2016-06-27 18,2.875
2016-07-07 00,0.8571428571428571
2016-05-31 23,3.375
2016-06-03 14,7.3478260869565215
2016-06-06 10,3.388888888888889
2016-06-07 20,1.5
2016-06-09 00,0.9375
2016-06-09 12,2.36
2016-06-22 17,3.25
2016-06-24 05,8.695652173913043
2016-06-27 23,5.142857142857143
2016-06-28 07,0.3
2016-06-30 09,1.0
2016-06-03 05,1.25
2016-06-04 04,3.1666666666666665
2016-06-01 18,3.7916666666666665
2016-06-03 10,0.38095238095238093
2016-06-07 01,0.42857142857142855
2016-06-26 12,0.8571428571428571
2016-06-18 22,3.0
2016-06-23 11,2.5
2016-06-29 13,2.774193548387097
2016-07-03 18,3.4
2016-06-13 14,26.318181818181817
2016-07-04 16,2.0
2016-06-06 17,2.4166666666666665
2016-06-17 18,1.1538461538461537
2016-06-18 04,3.5
2016-06-26 19,8.357142857142858
2016-06-30 23,8.470588235294118
2016-07-03 02,2.0
2016-06-08 13,1.5
2016-06-09 10,9.375
2016-06-17 17,2.1666666666666665
2016-06-21 11,2.4210526315789473
2016-06-23 04,1.6
2016-06-24 03,0.07142857142857142
2016-07-06 06,2.6666666666666665
2016-06-04 09,1.0
2016-07-01 14,0.2727272727272727
2016-07-02 07,0.6
2016-07-05 02,0.625
2016-06-21 18,2.0
2016-06-28 19,10.133333333333333
2016-07-06 07,0.08333333333333333
2016-06-03 13,1.0
2016-06-15 14,0.9375
2016-06-17 02,0.875
2016-06-22 12,1.8
2016-07-04 04,0.625
2016-06-07 13,4.64
2016-06-10 09,1.0
2016-06-10 17,1.3125
2016-07-01 04,2.4285714285714284
2016-06-14 13,4.352941176470588
2016-06-23 15,12.80952380952381
2016-06-29 05,1.7333333333333334
2016-07-01 12,0.3076923076923077
2016-06-02 00,2.2195121951219514
2016-06-02 03,2.5
2016-06-02 06,0.09090909090909091
2016-06-21 22,7.521739130434782
2016-06-23 21,0.9285714285714286
2016-06-04 01,4.363636363636363
2016-06-10 13,2.25
2016-06-11 03,0.9
2016-06-12 05,16.285714285714285
2016-06-13 16,7.6521739130434785
2016-06-19 11,6.571428571428571
2016-07-03 19,2.0
2016-06-13 05,23.291666666666668
2016-06-19 00,-0.3333333333333333
2016-06-19 15,1.8666666666666667
2016-06-20 14,8.533333333333333
2016-06-30 05,16.8125
2016-07-01 15,8.105263157894736
2016-06-07 05,3.235294117647059
2016-06-06 08,1.1333333333333333
2016-06-15 03,1.4615384615384615
2016-06-15 07,1.0
2016-06-30 03,4.928571428571429
2016-06-11 12,1.2
2016-06-15 21,3.6
2016-06-23 05,0.9090909090909091
2016-06-26 06,0.0
2016-06-26 10,1.4545454545454546
2016-06-01 14,2.4
2016-06-11 05,0.3333333333333333
2016-06-11 23,6.5
2016-06-21 05,2.2142857142857144
2016-06-21 13,0.85
2016-07-04 21,4.111111111111111
2016-06-13 09,0.7857142857142857
2016-06-17 00,0.4666666666666667
2016-06-22 19,3.1176470588235294
2016-06-25 11,1.2857142857142858
2016-06-01 06,1.8076923076923077
2016-06-08 11,2.769230769230769
2016-06-11 21,1.0
2016-06-16 08,2.7
2016-06-14 10,4.59375
2016-07-03 23,5.5
2016-06-07 09,1.9166666666666667
2016-06-27 06,16.666666666666668
2016-07-02 09,2.0
2016-07-03 01,3.4
2016-07-04 19,2.5714285714285716
2016-06-07 10,0.9375
2016-06-15 17,2.0476190476190474
2016-06-25 22,8.0
2016-06-27 09,3.7058823529411766
2016-06-30 20,2.4782608695652173
2016-07-06 23,0.8
2016-06-04 14,1.875
2016-06-04 16,3.9166666666666665
2016-06-08 05,5.125
2016-06-11 07,0.4
2016-06-14 06,1.0
2016-06-17 10,4.230769230769231
2016-07-02 08,18.22222222222222
2016-07-06 02,1.0
2016-06-04 22,3.0
2016-06-20 02,0.875
2016-06-24 20,5.666666666666667
2016-07-05 10,1.9
2016-06-10 02,0.25
2016-06-15 13,1.6111111111111112
2016-06-21 23,1.3076923076923077
2016-06-21 04,0.42857142857142855
2016-06-22 15,2.0869565217391304
2016-06-27 14,1.826086956521739
2016-06-03 16,4.4375
2016-06-20 01,0.0
2016-06-07 07,3.909090909090909
2016-06-29 19,1.6666666666666667
2016-07-03 00,0.6428571428571429
2016-06-01 00,-0.05128205128205128
2016-06-18 18,2.8181818181818183
2016-06-20 05,2.125
2016-06-21 03,1.2222222222222223
2016-06-22 05,1.6470588235294117
2016-06-24 11,1.4545454545454546
2016-07-01 18,1.75
2016-07-05 07,0.9333333333333333
2016-06-01 16,4.636363636363637
2016-06-09 14,2.611111111111111
2016-06-12 18,3.625
2016-06-21 02,0.8571428571428571
2016-06-05 08,0.8333333333333334
2016-06-06 02,9.571428571428571
2016-06-10 07,1.1818181818181819
2016-06-12 22,2.0555555555555554
2016-06-13 08,1.28125
2016-06-20 04,1.0909090909090908
2016-06-22 01,21.0
2016-06-23 10,1.5294117647058822
2016-07-01 11,0.17647058823529413
2016-06-30 13,2.24
2016-06-30 21,5.0
2016-06-05 07,0.7
2016-06-06 11,1.1428571428571428
2016-06-09 01,2.2142857142857144
2016-06-10 23,0.4
